L I	L III	L II(Calc.)
-0.039978	-0.0289917	-0.0689697
-0.0280762	-0.0357056	-0.0637817
-0.0146484	-0.0393677	-0.0540161
0.00274658	-0.0402832	-0.0375366
0.0268555	-0.0384521	-0.0115967
0.0558472	-0.0314331	0.0244141
0.0918579	-0.0186157	0.0732422
0.135193	0.0012207	0.136414
0.180969	0.0296021	0.210571
0.222168	0.0686646	0.290833
0.255432	0.117188	0.37262
0.279236	0.171509	0.450745
0.290527	0.230408	0.520935
0.285645	0.291138	0.576782
0.265198	0.343323	0.608521
0.227661	0.381775	0.609436
0.172424	0.406799	0.579224
0.102234	0.419617	0.521851
0.0222778	0.420532	0.44281
-0.0622559	0.409546	0.34729
-0.142822	0.386047	0.243225
-0.211792	0.350647	0.138855
-0.266724	0.306396	0.0396729
-0.303955	0.257568	-0.0463867
-0.321045	0.207214	-0.113831
-0.318909	0.157471	-0.161438
-0.300293	0.111389	-0.188904
-0.268555	0.0686646	-0.19989
-0.229187	0.0302124	-0.198975
-0.187988	-0.000610352	-0.188599
-0.151062	-0.0228882	-0.17395
-0.120239	-0.0384521	-0.158691
-0.0958252	-0.0482178	-0.144043
-0.0769043	-0.0537109	-0.130615
-0.0634766	-0.0552368	-0.118713
-0.0558472	-0.0531006	-0.108948
-0.0524902	-0.0485229	-0.101013
-0.0500488	-0.0430298	-0.0930786
-0.0457764	-0.0387573	-0.0845337
-0.0402832	-0.0350952	-0.0753784
-0.03479	-0.0305176	-0.0653076
-0.0305176	-0.0262451	-0.0567627
-0.0259399	-0.0241089	-0.0500488
-0.020752	-0.0234985	-0.0442505
-0.015564	-0.0238037	-0.0393677
-0.0109863	-0.0244141	-0.0354004
-0.00823975	-0.0244141	-0.0326538
-0.00915527	-0.0228882	-0.0320435
-0.0125122	-0.0204468	-0.032959
-0.0177002	-0.017395	-0.0350952
-0.0234985	-0.0146484	-0.038147
-0.0280762	-0.0131226	-0.0411987
-0.0305176	-0.0131226	-0.0436401
-0.0326538	-0.0125122	-0.045166
-0.0354004	-0.00946045	-0.0448608
-0.0396729	-0.00427246	-0.0439453
-0.0421143	-0.000305176	-0.0424194
-0.0402832	0.000305176	-0.039978
-0.0384521	0.0012207	-0.0372314
-0.0378418	0.00366211	-0.0341797
-0.0357056	0.00366211	-0.0320435
-0.0308228	-0.000305176	-0.0311279
-0.0250244	-0.00549316	-0.0305176
-0.0186157	-0.0106812	-0.0292969
-0.0115967	-0.015564	-0.0271606
-0.00640869	-0.0201416	-0.0265503
-0.00335693	-0.0238037	-0.0271606
-0.00213623	-0.0253296	-0.0274658
-0.00213623	-0.0241089	-0.0262451
-0.00183105	-0.0238037	-0.0256348
-0.000305176	-0.0253296	-0.0256348
-0.00152588	-0.0238037	-0.0253296
-0.00640869	-0.0192261	-0.0256348
-0.0125122	-0.0143433	-0.0268555
-0.017395	-0.0106812	-0.0280762
-0.0183105	-0.010376	-0.0286865
-0.0152588	-0.0134277	-0.0286865
-0.0115967	-0.0170898	-0.0286865
-0.00823975	-0.0195313	-0.027771
-0.00579834	-0.0210571	-0.0268555
-0.00335693	-0.022583	-0.0259399
0.00183105	-0.0259399	-0.0241089
0.00823975	-0.0305176	-0.0222778
0.0112915	-0.0320435	-0.020752
0.0100708	-0.0283813	-0.0183105
0.0088501	-0.0241089	-0.0152588
0.0088501	-0.0219727	-0.0131226
0.00762939	-0.0195313	-0.0119019
0.00488281	-0.0170898	-0.012207
0.00305176	-0.0161743	-0.0131226
0.00335693	-0.017395	-0.0140381
0.00457764	-0.0183105	-0.0137329
0.00488281	-0.0170898	-0.012207
0.00488281	-0.0164795	-0.0115967
0.00549316	-0.017395	-0.0119019
0.00854492	-0.0198364	-0.0112915
0.0128174	-0.0228882	-0.0100708
0.0177002	-0.0259399	-0.00823975
0.020752	-0.0274658	-0.00671387
0.0201416	-0.0265503	-0.00640869
0.0198364	-0.0253296	-0.00549316
0.0241089	-0.0259399	-0.00183105
0.0296021	-0.0268555	0.00274658
0.0354004	-0.0280762	0.00732422
0.0424194	-0.0299072	0.0125122
0.0515747	-0.0332642	0.0183105
0.0631714	-0.038147	0.0250244
0.0765991	-0.0436401	0.032959
0.0894165	-0.0482178	0.0411987
0.098877	-0.0500488	0.0488281
0.105286	-0.0494385	0.0558472
0.110168	-0.0491333	0.0610352
0.114441	-0.0494385	0.0650024
0.118103	-0.0506592	0.0674438
0.120544	-0.0509644	0.0695801
0.123291	-0.0515747	0.0717163
0.127563	-0.0534058	0.0741577
0.131531	-0.0549316	0.0765991
0.136108	-0.0567627	0.0793457
0.141296	-0.0595093	0.0817871
0.147705	-0.062561	0.085144
0.155334	-0.0662231	0.0891113
0.161743	-0.067749	0.0939941
0.164185	-0.0643921	0.0997925
0.164795	-0.0595093	0.105286
0.165405	-0.0552368	0.110168
0.165405	-0.0506592	0.114746
0.161438	-0.0424194	0.119019
0.155334	-0.0317383	0.123596
0.152893	-0.0244141	0.128479
0.154114	-0.0213623	0.132751
0.155945	-0.0198364	0.136108
0.15686	-0.0186157	0.138245
0.15686	-0.0183105	0.13855
0.157166	-0.0183105	0.138855
0.158386	-0.0189209	0.139465
0.160828	-0.0192261	0.141602
0.162048	-0.0183105	0.143738
0.159302	-0.015564	0.143738
0.154419	-0.0115967	0.142822
0.148621	-0.00732422	0.141296
0.142212	-0.00305176	0.13916
0.133362	0.00213623	0.135498
0.121765	0.00854492	0.13031
0.113831	0.0131226	0.126953
0.109253	0.0143433	0.123596
0.102844	0.0152588	0.118103
0.0939941	0.0167847	0.110779
0.083313	0.0198364	0.103149
0.0689697	0.0265503	0.09552
0.0531006	0.0360107	0.0891113
0.0387573	0.0448608	0.0836182
0.027771	0.0497437	0.0775146
0.0170898	0.0527954	0.0698853
0.00518799	0.055542	0.06073
-0.00579834	0.0570679	0.0512695
-0.0128174	0.0552368	0.0424194
-0.0158691	0.0494385	0.0335693
-0.0167847	0.0411987	0.0244141
-0.0152588	0.0314331	0.0161743
-0.0115967	0.0213623	0.00976563
-0.00732422	0.0115967	0.00427246
-0.00244141	0.00213623	-0.000305176
0.00183105	-0.00610352	-0.00427246
0.000305176	-0.00823975	-0.00793457
-0.00915527	-0.00213623	-0.0112915
-0.0192261	0.00549316	-0.0137329
-0.0262451	0.0109863	-0.0152588
-0.0323486	0.015564	-0.0167847
-0.0390625	0.0195313	-0.0195313
-0.0457764	0.0228882	-0.0228882
-0.0506592	0.0241089	-0.0265503
-0.0540161	0.0241089	-0.0299072
-0.0570679	0.0234985	-0.0335693
-0.0579834	0.0213623	-0.0366211
-0.0564575	0.017395	-0.0390625
-0.0537109	0.0134277	-0.0402832
-0.0515747	0.0106812	-0.0408936
-0.0506592	0.00946045	-0.0411987
-0.050354	0.00946045	-0.0408936
-0.0500488	0.00915527	-0.0408936
-0.0491333	0.0088501	-0.0402832
-0.0506592	0.010376	-0.0402832
-0.0543213	0.0134277	-0.0408936
-0.0579834	0.0164795	-0.0415039
-0.0588989	0.0198364	-0.0390625
-0.0588989	0.0228882	-0.0360107
-0.0604248	0.0265503	-0.0338745
-0.0613403	0.0283813	-0.032959
-0.0613403	0.0292969	-0.0320435
-0.0613403	0.0299072	-0.0314331
-0.0619507	0.0308228	-0.0311279
-0.0610352	0.0314331	-0.0296021
-0.057373	0.0314331	-0.0259399
-0.0534058	0.0292969	-0.0241089
-0.0479126	0.0238037	-0.0241089
-0.0436401	0.017395	-0.0262451
-0.0442505	0.0161743	-0.0280762
-0.0479126	0.0180054	-0.0299072
-0.0537109	0.0222778	-0.0314331
-0.0579834	0.0268555	-0.0311279
-0.0576782	0.027771	-0.0299072
-0.0558472	0.0268555	-0.0289917
-0.0549316	0.0262451	-0.0286865
-0.055542	0.0262451	-0.0292969
-0.0567627	0.0262451	-0.0305176
-0.0558472	0.0241089	-0.0317383
-0.0500488	0.0180054	-0.0320435
-0.0415039	0.00976563	-0.0317383
-0.0323486	0.00213623	-0.0302124
-0.0250244	-0.00457764	-0.0296021
-0.0213623	-0.00793457	-0.0292969
-0.0180054	-0.0109863	-0.0289917
-0.0140381	-0.0131226	-0.0271606
-0.0125122	-0.0115967	-0.0241089
-0.0143433	-0.00610352	-0.0204468
-0.0177002	0.000305176	-0.017395
-0.0213623	0.00549316	-0.0158691
-0.0247192	0.00976563	-0.0149536
-0.0274658	0.0134277	-0.0140381
-0.0289917	0.0158691	-0.0131226
-0.0311279	0.0177002	-0.0134277
-0.0335693	0.0183105	-0.0152588
-0.0357056	0.0177002	-0.0180054
-0.0366211	0.0158691	-0.020752
-0.0369263	0.0140381	-0.0228882
-0.0375366	0.0128174	-0.0247192
-0.0378418	0.0119019	-0.0259399
-0.0375366	0.0109863	-0.0265503
-0.0357056	0.0100708	-0.0256348
-0.0332642	0.00915527	-0.0241089
-0.0311279	0.00854492	-0.022583
-0.0296021	0.00854492	-0.0210571
-0.0305176	0.0112915	-0.0192261
-0.0335693	0.0164795	-0.0170898
-0.0357056	0.0201416	-0.015564
-0.0357056	0.0204468	-0.0152588
-0.0363159	0.0192261	-0.0170898
-0.038147	0.0186157	-0.0195313
-0.0393677	0.0183105	-0.0210571
-0.0378418	0.0177002	-0.0201416
-0.0354004	0.0170898	-0.0183105
-0.0341797	0.017395	-0.0167847
-0.0326538	0.0177002	-0.0149536
-0.0286865	0.0167847	-0.0119019
-0.0216675	0.0149536	-0.00671387
-0.0152588	0.0131226	-0.00213623
-0.00823975	0.0106812	0.00244141
-0.00152588	0.0088501	0.00732422
0.000305176	0.0106812	0.0109863
-0.00213623	0.0128174	0.0106812
-0.00518799	0.0128174	0.00762939
-0.00854492	0.0112915	0.00274658
-0.00976563	0.00915527	-0.000610352
-0.00701904	0.00549316	-0.00152588
-0.00183105	0.0012207	-0.000610352
-0.00305176	0.00152588	-0.00152588
-0.00976563	0.00671387	-0.00305176
-0.015564	0.0109863	-0.00457764
-0.015564	0.0112915	-0.00427246
-0.0119019	0.00823975	-0.00366211
-0.00946045	0.00671387	-0.00274658
-0.0100708	0.00732422	-0.00274658
-0.0131226	0.00946045	-0.00366211
-0.015564	0.00976563	-0.00579834
-0.0164795	0.00854492	-0.00793457
-0.015564	0.00610352	-0.00946045
-0.0143433	0.00305176	-0.0112915
-0.0128174	0.000305176	-0.0125122
-0.0112915	-0.00152588	-0.0128174
-0.00946045	-0.00213623	-0.0115967
-0.00823975	-0.000915527	-0.00915527
-0.00854492	0.0012207	-0.00732422
-0.00976563	0.00396729	-0.00579834
-0.0106812	0.00610352	-0.00457764
-0.0109863	0.00671387	-0.00427246
-0.0106812	0.00610352	-0.00457764
-0.0112915	0.00549316	-0.00579834
-0.0152588	0.00762939	-0.00762939
-0.020752	0.010376	-0.010376
-0.0250244	0.0115967	-0.0134277
-0.0286865	0.0112915	-0.017395
-0.0357056	0.0146484	-0.0210571
-0.043335	0.0192261	-0.0241089
-0.0466919	0.0204468	-0.0262451
-0.0466919	0.0201416	-0.0265503
-0.0463867	0.0195313	-0.0268555
-0.0457764	0.0186157	-0.0271606
-0.0421143	0.0152588	-0.0268555
-0.0360107	0.0100708	-0.0259399
-0.0299072	0.00518799	-0.0247192
-0.0231934	-0.000610352	-0.0238037
-0.0164795	-0.00793457	-0.0244141
-0.0100708	-0.0143433	-0.0244141
-0.00793457	-0.0161743	-0.0241089
-0.00823975	-0.015564	-0.0238037
-0.0088501	-0.0137329	-0.022583
-0.0115967	-0.0112915	-0.0228882
-0.0158691	-0.00854492	-0.0244141
-0.0177002	-0.00732422	-0.0250244
-0.0140381	-0.00823975	-0.0222778
-0.0119019	-0.00762939	-0.0195313
-0.0149536	-0.00244141	-0.017395
-0.0170898	0.00335693	-0.0137329
-0.0167847	0.00823975	-0.00854492
-0.0146484	0.0109863	-0.00366211
-0.0131226	0.012207	-0.000915527
-0.0131226	0.0152588	0.00213623
-0.0140381	0.0189209	0.00488281
-0.0143433	0.0219727	0.00762939
-0.0149536	0.0234985	0.00854492
-0.0158691	0.0241089	0.00823975
-0.0161743	0.0231934	0.00701904
-0.0158691	0.0210571	0.00518799
-0.0149536	0.0195313	0.00457764
-0.0146484	0.0192261	0.00457764
-0.0140381	0.0189209	0.00488281
-0.0128174	0.0183105	0.00549316
-0.0128174	0.020752	0.00793457
-0.0137329	0.0253296	0.0115967
-0.0152588	0.0308228	0.015564
-0.0149536	0.0341797	0.0192261
-0.0131226	0.0357056	0.022583
-0.0109863	0.0369263	0.0259399
-0.00701904	0.0363159	0.0292969
-0.00213623	0.032959	0.0308228
0.00274658	0.0289917	0.0317383
0.00732422	0.0244141	0.0317383
0.0125122	0.0192261	0.0317383
0.017395	0.0143433	0.0317383
0.0216675	0.010376	0.0320435
0.0247192	0.00793457	0.0326538
0.022583	0.00976563	0.0323486
0.0177002	0.0143433	0.0320435
0.0149536	0.017395	0.0323486
0.0140381	0.0183105	0.0323486
0.0131226	0.0180054	0.0311279
0.012207	0.0167847	0.0289917
0.0137329	0.0137329	0.0274658
0.0170898	0.00854492	0.0256348
0.0216675	0.00183105	0.0234985
0.027771	-0.00610352	0.0216675
0.0302124	-0.0100708	0.0201416
0.027771	-0.0088501	0.0189209
0.0259399	-0.00854492	0.017395
0.0228882	-0.00732422	0.015564
0.015564	-0.00213623	0.0134277
0.00457764	0.00549316	0.0100708
-0.00640869	0.0119019	0.00549316
-0.0161743	0.0167847	0.000610352
-0.0244141	0.0192261	-0.00518799
-0.0283813	0.0170898	-0.0112915
-0.027771	0.0106812	-0.0170898
-0.0265503	0.00183105	-0.0247192
-0.0247192	-0.00793457	-0.0326538
-0.0189209	-0.0177002	-0.0366211
-0.0106812	-0.0268555	-0.0375366
-0.00335693	-0.0350952	-0.0384521
0.0012207	-0.0411987	-0.039978
0.00305176	-0.0436401	-0.0405884
0.000915527	-0.0415039	-0.0405884
-0.00396729	-0.0366211	-0.0405884
-0.0100708	-0.0305176	-0.0405884
-0.017395	-0.0241089	-0.0415039
-0.0253296	-0.0180054	-0.043335
-0.0332642	-0.0119019	-0.045166
-0.0408936	-0.00732422	-0.0482178
-0.0476074	-0.00427246	-0.0518799
-0.0527954	-0.00183105	-0.0546265
-0.0521851	-0.000305176	-0.0524902
-0.0482178	-0.000915527	-0.0491333
-0.0436401	-0.00305176	-0.0466919
-0.0393677	-0.00518799	-0.0445557
-0.03479	-0.00762939	-0.0424194
-0.0286865	-0.010376	-0.0390625
-0.0216675	-0.0125122	-0.0341797
-0.017395	-0.0137329	-0.0311279
-0.0167847	-0.0131226	-0.0299072
-0.0198364	-0.0109863	-0.0308228
-0.0247192	-0.00823975	-0.032959
-0.0305176	-0.00671387	-0.0372314
-0.0366211	-0.00640869	-0.0430298
-0.0436401	-0.00549316	-0.0491333
-0.0506592	-0.00396729	-0.0546265
-0.0552368	-0.00488281	-0.0601196
-0.0582886	-0.00732422	-0.0656128
-0.0585938	-0.010376	-0.0689697
-0.0540161	-0.0143433	-0.0683594
-0.0439453	-0.0177002	-0.0616455
-0.0280762	-0.0192261	-0.0473022
-0.00518799	-0.0195313	-0.0247192
0.022583	-0.015564	0.00701904
0.0531006	-0.00366211	0.0494385
0.0897217	0.0152588	0.10498
0.134888	0.0396729	0.174561
0.183716	0.0701904	0.253906
0.231018	0.108337	0.339355
0.271606	0.154419	0.426025
0.302734	0.206909	0.509644
0.32074	0.263672	0.584412
0.324707	0.318298	0.643005
0.310364	0.366821	0.677185
0.274353	0.406494	0.680847
0.218506	0.435486	0.653992
0.148621	0.450745	0.599365
0.0689697	0.45166	0.52063
-0.0140381	0.436096	0.422058
-0.0921631	0.401611	0.309448
-0.158691	0.350952	0.192261
-0.209961	0.291443	0.0814819
-0.244751	0.228882	-0.0158691
-0.258789	0.163574	-0.0952148
-0.252686	0.0985718	-0.154114
-0.231628	0.0396729	-0.191956
-0.200806	-0.00946045	-0.210266
-0.163879	-0.0473022	-0.211182
-0.123901	-0.0750732	-0.198975
-0.0845337	-0.0933838	-0.177917
-0.0537109	-0.100403	-0.154114
-0.0344849	-0.0973511	-0.131836
-0.022583	-0.0900269	-0.11261
-0.0146484	-0.0811768	-0.0958252
-0.010376	-0.0720215	-0.0823975
-0.00915527	-0.0628662	-0.0720215
-0.010376	-0.0537109	-0.0640869
-0.0158691	-0.0442505	-0.0601196
-0.0256348	-0.0335693	-0.0592041
-0.03479	-0.0228882	-0.0576782
-0.038147	-0.0149536	-0.0531006
-0.0366211	-0.0112915	-0.0479126
-0.0344849	-0.0100708	-0.0445557
-0.0323486	-0.00976563	-0.0421143
-0.0292969	-0.010376	-0.0396729
-0.0253296	-0.0128174	-0.038147
-0.0210571	-0.0158691	-0.0369263
-0.0158691	-0.0189209	-0.03479
-0.00732422	-0.0222778	-0.0296021
0.00305176	-0.0289917	-0.0259399
0.0128174	-0.0372314	-0.0244141
0.0167847	-0.0418091	-0.0250244
0.0143433	-0.0402832	-0.0259399
0.00915527	-0.0344849	-0.0253296
0.00396729	-0.027771	-0.0238037
0.000305176	-0.0228882	-0.022583
-0.0012207	-0.0198364	-0.0210571
-0.00213623	-0.0170898	-0.0192261
-0.00366211	-0.0134277	-0.0170898
-0.00488281	-0.0106812	-0.015564
-0.00427246	-0.0100708	-0.0143433
-0.00152588	-0.0115967	-0.0131226
0.00274658	-0.0146484	-0.0119019
0.00457764	-0.0149536	-0.010376
0.0012207	-0.010376	-0.00915527
-0.00152588	-0.00762939	-0.00915527
-0.00244141	-0.00732422	-0.00976563
-0.00427246	-0.00671387	-0.0109863
-0.00640869	-0.00549316	-0.0119019
-0.00762939	-0.00549316	-0.0131226
-0.00915527	-0.00488281	-0.0140381
-0.010376	-0.00427246	-0.0146484
-0.00793457	-0.00701904	-0.0149536
-0.0012207	-0.0131226	-0.0143433
0.00701904	-0.0195313	-0.0125122
0.0140381	-0.0234985	-0.00946045
0.0198364	-0.0262451	-0.00640869
0.0262451	-0.0296021	-0.00335693
0.0317383	-0.0323486	-0.000610352
0.0341797	-0.0317383	0.00244141
0.0357056	-0.0292969	0.00640869
0.0369263	-0.0274658	0.00946045
0.0372314	-0.0274658	0.00976563
0.0384521	-0.0280762	0.010376
0.0405884	-0.0274658	0.0131226
0.0405884	-0.0259399	0.0146484
0.038147	-0.0234985	0.0146484
0.0354004	-0.0222778	0.0131226
0.0338745	-0.0228882	0.0109863
0.0323486	-0.0231934	0.00915527
0.0305176	-0.0222778	0.00823975
0.0286865	-0.0201416	0.00854492
0.027771	-0.0186157	0.00915527
0.0292969	-0.0192261	0.0100708
0.0332642	-0.0210571	0.012207
0.0402832	-0.0253296	0.0149536
0.0494385	-0.0323486	0.0170898
0.0592041	-0.0393677	0.0198364
0.0665283	-0.0424194	0.0241089
0.0686646	-0.0405884	0.0280762
0.0662231	-0.0360107	0.0302124
0.0613403	-0.0308228	0.0305176
0.0579834	-0.0259399	0.0320435
0.057373	-0.0231934	0.0341797
0.0576782	-0.0210571	0.0366211
0.0567627	-0.0170898	0.0396729
0.055542	-0.0128174	0.0427246
0.0595093	-0.0128174	0.0466919
0.0708008	-0.0183105	0.0524902
0.0866699	-0.0274658	0.0592041
0.105591	-0.0396729	0.065918
0.124817	-0.0521851	0.0726318
0.140381	-0.0610352	0.0793457
0.152283	-0.0665283	0.0857544
0.158997	-0.067749	0.0912476
0.162048	-0.0653076	0.0967407
0.163574	-0.0622559	0.101318
0.1651	-0.0588989	0.106201
0.166016	-0.0543213	0.111694
0.165405	-0.0485229	0.116882
0.164795	-0.043335	0.12146
0.16571	-0.0393677	0.126343
0.169678	-0.0375366	0.132141
0.176392	-0.0372314	0.13916
0.183716	-0.0378418	0.145874
0.19104	-0.0390625	0.151978
0.196533	-0.0387573	0.157776
0.200195	-0.0369263	0.163269
0.200806	-0.0326538	0.168152
0.2005	-0.0283813	0.172119
0.2005	-0.0247192	0.175781
0.201416	-0.0216675	0.179749
0.202637	-0.0201416	0.182495
0.202332	-0.0183105	0.184021
0.19989	-0.0152588	0.184631
0.198669	-0.0125122	0.186157
0.201721	-0.0131226	0.188599
0.205383	-0.0146484	0.190735
0.205078	-0.0140381	0.19104
0.200806	-0.010376	0.19043
0.194092	-0.00457764	0.189514
0.184937	0.00244141	0.187378
0.17395	0.0112915	0.185242
0.161438	0.0210571	0.182495
0.146484	0.0305176	0.177002
0.133667	0.0369263	0.170593
0.125732	0.038147	0.163879
0.119324	0.0369263	0.15625
0.112	0.0363159	0.148315
0.105286	0.0350952	0.140381
0.101013	0.0323486	0.133362
0.0994873	0.027771	0.127258
0.100098	0.020752	0.12085
0.100403	0.0134277	0.113831
0.0982666	0.00823975	0.106506
0.0924683	0.00549316	0.0979614
0.0848389	0.00488281	0.0897217
0.0775146	0.00549316	0.0830078
0.0720215	0.00610352	0.078125
0.071106	0.00457764	0.0756836
0.0689697	0.00488281	0.0738525
0.0613403	0.0109863	0.0723267
0.0543213	0.0170898	0.0714111
0.0512695	0.020752	0.0720215
0.0509644	0.0219727	0.072937
0.0518799	0.0216675	0.0735474
0.0540161	0.0198364	0.0738525
0.0564575	0.017395	0.0738525
0.0582886	0.0137329	0.0720215
0.0598145	0.00976563	0.0695801
0.0610352	0.00518799	0.0662231
0.0616455	0	0.0616455
0.0628662	-0.00579834	0.0570679
0.0640869	-0.0100708	0.0540161
0.0643921	-0.0112915	0.0531006
0.0628662	-0.00976563	0.0531006
0.0601196	-0.00640869	0.0537109
0.0567627	-0.00244141	0.0543213
0.0540161	0.00244141	0.0564575
0.0521851	0.00701904	0.0592041
0.0506592	0.0109863	0.0616455
0.0500488	0.0128174	0.0628662
0.0527954	0.0115967	0.0643921
0.0595093	0.00671387	0.0662231
0.0650024	0.00305176	0.0680542
0.0668335	0.00152588	0.0683594
0.0674438	-0.000305176	0.0671387
0.0665283	-0.000915527	0.0656128
0.0628662	0.000915527	0.0637817
0.0579834	0.00335693	0.0613403
0.0546265	0.00427246	0.0588989
0.0540161	0.00396729	0.0579834
0.0540161	0.00427246	0.0582886
0.0500488	0.00701904	0.0570679
0.0430298	0.0115967	0.0546265
0.0360107	0.0149536	0.0509644
0.0326538	0.015564	0.0482178
0.0326538	0.0152588	0.0479126
0.0320435	0.015564	0.0476074
0.0283813	0.017395	0.0457764
0.0244141	0.0189209	0.043335
0.022583	0.0189209	0.0415039
0.020752	0.0198364	0.0405884
0.0204468	0.0204468	0.0408936
0.0238037	0.0180054	0.0418091
0.0299072	0.0140381	0.0439453
0.0360107	0.00915527	0.045166
0.0396729	0.00640869	0.0460815
0.0415039	0.00640869	0.0479126
0.0427246	0.00793457	0.0506592
0.0454712	0.00701904	0.0524902
0.0488281	0.00427246	0.0531006
0.0512695	0.00183105	0.0531006
0.0512695	0.00183105	0.0531006
0.0466919	0.00610352	0.0527954
0.0393677	0.0125122	0.0518799
0.0338745	0.0158691	0.0497437
0.0305176	0.0158691	0.0463867
0.0274658	0.0143433	0.0418091
0.0247192	0.0125122	0.0372314
0.0238037	0.0106812	0.0344849
0.0228882	0.00946045	0.0323486
0.0219727	0.00732422	0.0292969
0.0210571	0.00427246	0.0253296
0.0195313	0.00366211	0.0231934
0.0152588	0.00640869	0.0216675
0.0125122	0.00793457	0.0204468
0.0143433	0.00549316	0.0198364
0.0192261	0.0012207	0.0204468
0.0256348	-0.00457764	0.0210571
0.0305176	-0.0088501	0.0216675
0.0314331	-0.00854492	0.0228882
0.0311279	-0.00854492	0.022583
0.0311279	-0.0100708	0.0210571
0.0289917	-0.010376	0.0186157
0.0228882	-0.00701904	0.0158691
0.0158691	-0.0012207	0.0146484
0.00976563	0.00396729	0.0137329
0.00305176	0.00854492	0.0115967
-0.00488281	0.0134277	0.00854492
-0.012207	0.0180054	0.00579834
-0.017395	0.0222778	0.00488281
-0.0198364	0.0241089	0.00427246
-0.0177002	0.0210571	0.00335693
-0.0125122	0.0149536	0.00244141
-0.00579834	0.00762939	0.00183105
0.00152588	-0.000610352	0.000915527
0.00610352	-0.00640869	-0.000305176
0.00732422	-0.0100708	-0.00274658
0.00518799	-0.0112915	-0.00610352
0.00183105	-0.010376	-0.00854492
-0.00274658	-0.00915527	-0.0119019
